filename	min_trees	median_trees	max_trees	total_trees	PC_dist	patients	inferred_k	true_k	consensus_PC	selected_PC	clustering_recall	clustering_precision	clustering_Rand	selection_accuracy	sol_PC_dist	instance	method	M	m
RECAP/M12_m12/s0_k4_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k10.solution.txt	2	16	627	1950	0.0	50	10	4	0.6	0.014545500000000001	0.879747	1.0	0.96898	0.9	0	s0_k4_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k4_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k1.solution.txt	2	16	627	1950	25.5833	50	1	4	0.8636360000000001	0.210909	1.0	0.257959	0.257959	0.14	0	s0_k4_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k4_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k2.solution.txt	2	16	627	1950	13.5	50	2	4	0.568182	0.110909	1.0	0.46402299999999996	0.702041	0.5	0	s0_k4_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k4_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k3.solution.txt	2	16	627	1950	5.08333	50	3	4	0.25	0.0163636	0.962025	0.730769	0.898776	0.86	0	s0_k4_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k4_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k4.solution.txt	2	16	627	1950	0.0	50	4	4	0.0	0.0	1.0	1.0	1.0	1.0	0	s0_k4_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k4_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k5.solution.txt	2	16	627	1950	0.0	50	5	4	0.2	0.0	0.9525319999999999	1.0	0.9877549999999999	1.0	0	s0_k4_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k4_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k6.solution.txt	2	16	627	1950	0.0	50	6	4	0.333333	0.0581818	0.75	1.0	0.9355100000000001	0.84	0	s0_k4_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k4_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k7.solution.txt	2	16	627	1950	0.0	50	7	4	0.428571	0.0	0.9525319999999999	1.0	0.9877549999999999	1.0	0	s0_k4_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k4_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k8.solution.txt	2	16	627	1950	0.0	50	8	4	0.5	0.00363636	0.835443	1.0	0.957551	0.96	0	s0_k4_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k4_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k9.solution.txt	2	16	627	1950	0.0	50	9	4	0.555556	0.025454499999999998	0.753165	1.0	0.936327	0.88	0	s0_k4_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k4_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k10.solution.txt	2	16	627	1950	0.0	50	10	4	0.6	0.014545500000000001	0.879747	1.0	0.96898	0.9	0	s0_k4_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k4_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k1.solution.txt	2	16	627	1950	25.4167	50	1	4	0.8636360000000001	0.24909099999999998	1.0	0.257959	0.257959	0.1	0	s0_k4_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k4_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k2.solution.txt	2	16	627	1950	12.4167	50	2	4	0.5	0.0745455	0.911392	0.4608	0.702041	0.64	0	s0_k4_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k4_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k3.solution.txt	2	16	627	1950	5.08333	50	3	4	0.25	0.0163636	0.962025	0.730769	0.898776	0.86	0	s0_k4_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k4_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k4.solution.txt	2	16	627	1950	0.0	50	4	4	0.0	0.0	1.0	1.0	1.0	1.0	0	s0_k4_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k4_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k5.solution.txt	2	16	627	1950	0.0	50	5	4	0.2	0.0	0.9525319999999999	1.0	0.9877549999999999	1.0	0	s0_k4_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k4_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k6.solution.txt	2	16	627	1950	0.0	50	6	4	0.333333	0.0581818	0.75	1.0	0.9355100000000001	0.84	0	s0_k4_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k4_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k7.solution.txt	2	16	627	1950	0.0	50	7	4	0.428571	0.0	0.9525319999999999	1.0	0.9877549999999999	1.0	0	s0_k4_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k4_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k8.solution.txt	2	16	627	1950	0.0	50	8	4	0.5	0.00363636	0.835443	1.0	0.957551	0.96	0	s0_k4_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k4_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k9.solution.txt	2	16	627	1950	0.0	50	9	4	0.555556	0.025454499999999998	0.753165	1.0	0.936327	0.88	0	s0_k4_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k10.solution.txt	2	16	168	1418	0.0	50	10	5	0.5	0.018181799999999998	0.8306450000000001	1.0	0.965714	0.92	0	s0_k5_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k1.solution.txt	2	16	168	1418	27.3333	50	1	5	0.909091	0.285455	1.0	0.202449	0.202449	0.16	0	s0_k5_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k2.solution.txt	2	16	168	1418	16.8333	50	2	5	0.6	0.123636	0.8709680000000001	0.3456	0.64	0.54	0	s0_k5_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k3.solution.txt	2	16	168	1418	10.5	50	3	5	0.4	0.112727	0.9516129999999999	0.538813	0.825306	0.72	0	s0_k5_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k4.solution.txt	2	16	168	1418	4.41667	50	4	5	0.2	0.025454499999999998	0.9637100000000001	0.763578	0.9322450000000001	0.88	0	s0_k5_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k5.solution.txt	2	16	168	1418	0.0	50	5	5	0.0	0.0	1.0	1.0	1.0	1.0	0	s0_k5_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k6.solution.txt	2	16	168	1418	0.0	50	6	5	0.166667	0.0	0.971774	1.0	0.994286	1.0	0	s0_k5_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k7.solution.txt	2	16	168	1418	0.0	50	7	5	0.28571399999999997	0.0509091	0.737903	1.0	0.946939	0.82	0	s0_k5_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k8.solution.txt	2	16	168	1418	0.0	50	8	5	0.375	0.0709091	0.758065	1.0	0.9510200000000001	0.78	0	s0_k5_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k9.solution.txt	2	16	168	1418	0.0	50	9	5	0.44444399999999995	0.025454499999999998	0.741935	1.0	0.9477549999999999	0.86	0	s0_k5_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k10.solution.txt	2	16	168	1418	0.0	50	10	5	0.5	0.018181799999999998	0.8306450000000001	1.0	0.965714	0.92	0	s0_k5_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k1.solution.txt	2	16	168	1418	27.8333	50	1	5	0.909091	0.247273	1.0	0.202449	0.202449	0.1	0	s0_k5_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k2.solution.txt	2	16	168	1418	17.3333	50	2	5	0.618182	0.141818	0.8387100000000001	0.341544	0.64	0.4	0	s0_k5_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k3.solution.txt	2	16	168	1418	11.0833	50	3	5	0.43636400000000003	0.0909091	1.0	0.623116	0.877551	0.56	0	s0_k5_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k4.solution.txt	2	16	168	1418	4.41667	50	4	5	0.2	0.025454499999999998	0.9637100000000001	0.763578	0.9322450000000001	0.88	0	s0_k5_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k5.solution.txt	2	16	168	1418	0.0	50	5	5	0.0	0.0	1.0	1.0	1.0	1.0	0	s0_k5_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k6.solution.txt	2	16	168	1418	0.0	50	6	5	0.166667	0.0	0.971774	1.0	0.994286	1.0	0	s0_k5_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k7.solution.txt	2	16	168	1418	0.0	50	7	5	0.28571399999999997	0.0509091	0.737903	1.0	0.946939	0.82	0	s0_k5_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k8.solution.txt	2	16	168	1418	0.0	50	8	5	0.375	0.0709091	0.758065	1.0	0.9510200000000001	0.78	0	s0_k5_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k9.solution.txt	2	16	168	1418	0.0	50	9	5	0.44444399999999995	0.025454499999999998	0.741935	1.0	0.9477549999999999	0.86	0	s0_k5_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k10.solution.txt	2	16	168	1418	0.0	50	10	5	0.5	0.018181799999999998	0.8306450000000001	1.0	0.965714	0.92	0	s0_k5_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k1.solution.txt	2	16	168	1418	27.3333	50	1	5	0.909091	0.285455	1.0	0.202449	0.202449	0.16	0	s0_k5_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k2.solution.txt	2	16	168	1418	17.3333	50	2	5	0.618182	0.141818	0.8387100000000001	0.341544	0.64	0.4	0	s0_k5_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k3.solution.txt	2	16	168	1418	10.5	50	3	5	0.4	0.112727	0.9516129999999999	0.538813	0.825306	0.72	0	s0_k5_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k4.solution.txt	2	16	168	1418	4.41667	50	4	5	0.2	0.025454499999999998	0.9637100000000001	0.763578	0.9322450000000001	0.88	0	s0_k5_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k5.solution.txt	2	16	168	1418	0.0	50	5	5	0.0	0.0	1.0	1.0	1.0	1.0	0	s0_k5_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k6.solution.txt	2	16	168	1418	0.0	50	6	5	0.166667	0.0	0.971774	1.0	0.994286	1.0	0	s0_k5_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k7.solution.txt	2	16	168	1418	0.0	50	7	5	0.28571399999999997	0.0509091	0.737903	1.0	0.946939	0.82	0	s0_k5_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k8.solution.txt	2	16	168	1418	0.0	50	8	5	0.375	0.0709091	0.758065	1.0	0.9510200000000001	0.78	0	s0_k5_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k5_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k9.solution.txt	2	16	168	1418	0.0	50	9	5	0.44444399999999995	0.025454499999999998	0.741935	1.0	0.9477549999999999	0.86	0	s0_k5_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r100_k10.solution.txt	2	16	252	3339	0.0	100	10	1	0.9	0.00545455	0.741414	1.0	0.741414	0.94	0	s0_k1_n100_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r100_k1.solution.txt	2	16	252	3339	0.0	100	1	1	0.0	0.0	1.0	1.0	1.0	1.0	0	s0_k1_n100_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r100_k2.solution.txt	2	16	252	3339	0.0	100	2	1	0.5	0.0	0.98	1.0	0.98	1.0	0	s0_k1_n100_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r100_k3.solution.txt	2	16	252	3339	0.0	100	3	1	0.666667	0.0	0.960202	1.0	0.960202	1.0	0	s0_k1_n100_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r100_k4.solution.txt	2	16	252	3339	0.0	100	4	1	0.75	0.0	0.9406059999999999	1.0	0.9406059999999999	1.0	0	s0_k1_n100_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r100_k5.solution.txt	2	16	252	3339	0.0	100	5	1	0.8	0.0	0.921212	1.0	0.921212	1.0	0	s0_k1_n100_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r100_k6.solution.txt	2	16	252	3339	0.0	100	6	1	0.833333	0.0	0.90202	1.0	0.90202	1.0	0	s0_k1_n100_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r100_k7.solution.txt	2	16	252	3339	0.0	100	7	1	0.857143	0.0	0.88303	1.0	0.88303	1.0	0	s0_k1_n100_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r100_k8.solution.txt	2	16	252	3339	0.0	100	8	1	0.875	0.0	0.864242	1.0	0.864242	1.0	0	s0_k1_n100_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r100_k9.solution.txt	2	16	252	3339	0.0	100	9	1	0.8888889999999999	0.0	0.845657	1.0	0.845657	1.0	0	s0_k1_n100_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k10.solution.txt	2	16	252	3339	0.0	100	10	1	0.9	0.00545455	0.741414	1.0	0.741414	0.94	0	s0_k1_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k1.solution.txt	2	16	252	3339	0.0	100	1	1	0.0	0.0	1.0	1.0	1.0	1.0	0	s0_k1_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k2.solution.txt	2	16	252	3339	0.0	100	2	1	0.5	0.0	0.98	1.0	0.98	1.0	0	s0_k1_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k3.solution.txt	2	16	252	3339	0.0	100	3	1	0.666667	0.0	0.960202	1.0	0.960202	1.0	0	s0_k1_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k4.solution.txt	2	16	252	3339	0.0	100	4	1	0.75	0.0	0.9406059999999999	1.0	0.9406059999999999	1.0	0	s0_k1_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k5.solution.txt	2	16	252	3339	0.0	100	5	1	0.8	0.0	0.921212	1.0	0.921212	1.0	0	s0_k1_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k6.solution.txt	2	16	252	3339	0.0	100	6	1	0.833333	0.0	0.90202	1.0	0.90202	1.0	0	s0_k1_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k7.solution.txt	2	16	252	3339	0.0	100	7	1	0.857143	0.0	0.88303	1.0	0.88303	1.0	0	s0_k1_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k8.solution.txt	2	16	252	3339	0.0	100	8	1	0.875	0.0	0.864242	1.0	0.864242	1.0	0	s0_k1_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k9.solution.txt	2	16	252	3339	0.0	100	9	1	0.8888889999999999	0.0	0.845657	1.0	0.845657	1.0	0	s0_k1_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r50_k10.solution.txt	2	16	252	3339	0.0	100	10	1	0.9	0.00545455	0.741414	1.0	0.741414	0.94	0	s0_k1_n100_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r50_k1.solution.txt	2	16	252	3339	0.0	100	1	1	0.0	0.0	1.0	1.0	1.0	1.0	0	s0_k1_n100_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r50_k2.solution.txt	2	16	252	3339	0.0	100	2	1	0.5	0.0	0.98	1.0	0.98	1.0	0	s0_k1_n100_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r50_k3.solution.txt	2	16	252	3339	0.0	100	3	1	0.666667	0.0	0.960202	1.0	0.960202	1.0	0	s0_k1_n100_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r50_k4.solution.txt	2	16	252	3339	0.0	100	4	1	0.75	0.0	0.9406059999999999	1.0	0.9406059999999999	1.0	0	s0_k1_n100_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r50_k5.solution.txt	2	16	252	3339	0.0	100	5	1	0.8	0.0	0.921212	1.0	0.921212	1.0	0	s0_k1_n100_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r50_k6.solution.txt	2	16	252	3339	0.0	100	6	1	0.833333	0.0	0.90202	1.0	0.90202	1.0	0	s0_k1_n100_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r50_k7.solution.txt	2	16	252	3339	0.0	100	7	1	0.857143	0.0	0.88303	1.0	0.88303	1.0	0	s0_k1_n100_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r50_k8.solution.txt	2	16	252	3339	0.0	100	8	1	0.875	0.0	0.864242	1.0	0.864242	1.0	0	s0_k1_n100_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k1_n100_M12_m12_simulations.txt_mcctCA_PC_r50_k9.solution.txt	2	16	252	3339	0.0	100	9	1	0.8888889999999999	0.0	0.845657	1.0	0.845657	1.0	0	s0_k1_n100_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k2_n100_M12_m12_simulations.txt_mcctCA_PC_r100_k10.solution.txt	1	12	672	3462	0.0	100	10	2	0.8	0.0	0.8886270000000001	1.0	0.9426260000000001	1.0	0	s0_k2_n100_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k2_n100_M12_m12_simulations.txt_mcctCA_PC_r100_k1.solution.txt	1	12	672	3462	29.4167	100	1	2	0.5	0.12181800000000001	1.0	0.515152	0.515152	0.65	0	s0_k2_n100_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k2_n100_M12_m12_simulations.txt_mcctCA_PC_r100_k2.solution.txt	1	12	672	3462	0.0	100	2	2	0.0	0.0	1.0	1.0	1.0	1.0	0	s0_k2_n100_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k2_n100_M12_m12_simulations.txt_mcctCA_PC_r100_k3.solution.txt	1	12	672	3462	0.0	100	3	2	0.333333	0.0	0.984706	1.0	0.9921209999999999	1.0	0	s0_k2_n100_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k2_n100_M12_m12_simulations.txt_mcctCA_PC_r100_k4.solution.txt	1	12	672	3462	0.0	100	4	2	0.5	0.0	0.954118	1.0	0.9763639999999999	1.0	0	s0_k2_n100_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k2_n100_M12_m12_simulations.txt_mcctCA_PC_r100_k5.solution.txt	1	12	672	3462	0.0	100	5	2	0.6	0.0381818	0.8215690000000001	1.0	0.9080809999999999	0.84	0	s0_k2_n100_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k2_n100_M12_m12_simulations.txt_mcctCA_PC_r100_k6.solution.txt	1	12	672	3462	0.0	100	6	2	0.666667	0.0	0.9098040000000001	1.0	0.953535	1.0	0	s0_k2_n100_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k2_n100_M12_m12_simulations.txt_mcctCA_PC_r100_k7.solution.txt	1	12	672	3462	0.0	100	7	2	0.714286	0.0	0.927451	1.0	0.962626	1.0	0	s0_k2_n100_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k2_n100_M12_m12_simulations.txt_mcctCA_PC_r100_k8.solution.txt	1	12	672	3462	0.0	100	8	2	0.75	0.0	0.867059	1.0	0.931515	1.0	0	s0_k2_n100_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k2_n100_M12_m12_simulations.txt_mcctCA_PC_r100_k9.solution.txt	1	12	672	3462	0.0	100	9	2	0.777778	0.0	0.846275	1.0	0.920808	1.0	0	s0_k2_n100_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s0_k2_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k10.solution.txt	1	12	672	3462	0.0	100	10	2	0.8	0.0	0.8886270000000001	1.0	0.9426260000000001	1.0	0	s0_k2_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k2_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k1.solution.txt	1	12	672	3462	29.4167	100	1	2	0.5	0.12181800000000001	1.0	0.515152	0.515152	0.65	0	s0_k2_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k2_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k2.solution.txt	1	12	672	3462	0.0	100	2	2	0.0	0.0	1.0	1.0	1.0	1.0	0	s0_k2_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k2_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k3.solution.txt	1	12	672	3462	0.0	100	3	2	0.333333	0.0	0.984706	1.0	0.9921209999999999	1.0	0	s0_k2_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k2_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k4.solution.txt	1	12	672	3462	0.0	100	4	2	0.5	0.0	0.954118	1.0	0.9763639999999999	1.0	0	s0_k2_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k2_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k5.solution.txt	1	12	672	3462	0.0	100	5	2	0.6	0.0381818	0.8215690000000001	1.0	0.9080809999999999	0.84	0	s0_k2_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k2_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k6.solution.txt	1	12	672	3462	0.0	100	6	2	0.666667	0.0	0.9098040000000001	1.0	0.953535	1.0	0	s0_k2_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k2_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k7.solution.txt	1	12	672	3462	0.0	100	7	2	0.714286	0.0	0.927451	1.0	0.962626	1.0	0	s0_k2_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k2_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k8.solution.txt	1	12	672	3462	0.0	100	8	2	0.75	0.0	0.867059	1.0	0.931515	1.0	0	s0_k2_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k2_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k9.solution.txt	1	12	672	3462	0.0	100	9	2	0.777778	0.0	0.846275	1.0	0.920808	1.0	0	s0_k2_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s0_k2_n100_M12_m12_simulations.txt_mcctCA_PC_r50_k10.solution.txt	1	12	672	3462	0.0	100	10	2	0.8	0.0	0.8886270000000001	1.0	0.9426260000000001	1.0	0	s0_k2_n100_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k2_n100_M12_m12_simulations.txt_mcctCA_PC_r50_k1.solution.txt	1	12	672	3462	29.4167	100	1	2	0.5	0.12181800000000001	1.0	0.515152	0.515152	0.65	0	s0_k2_n100_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k2_n100_M12_m12_simulations.txt_mcctCA_PC_r50_k2.solution.txt	1	12	672	3462	0.0	100	2	2	0.0	0.0	1.0	1.0	1.0	1.0	0	s0_k2_n100_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k2_n100_M12_m12_simulations.txt_mcctCA_PC_r50_k3.solution.txt	1	12	672	3462	0.0	100	3	2	0.333333	0.0	0.984706	1.0	0.9921209999999999	1.0	0	s0_k2_n100_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s0_k2_n100_M12_m12_simulations.txt_mcctCA_PC_r50_k4.solution.txt	1	12	672	3462	0.0	100	4	2	0.5	0.0	0.954118	1.0	0.9763639999999999	1.0	0	s0_k2_n100_M12_m12	RECAP-r50	12	12
